Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,655.9436475696418,2357.069724951935,329.2764529626688,982.6108421766148,930.0913993108225,568.3587450031855,2021.1068506958509,288.2527736233142,848.4647163830568,803.4310864284118,0.08784565435430762,0.004462369859899393,0.08722721280885788,0.08846409589975734,0.08836466686020791
2.0,1952.7525511465549,6387.0118570653185,1067.5741352591988,2837.930967033911,2695.6176952798814,1700.9378348429561,5565.822443169572,929.5683738789584,2472.307295806954,2348.2914931725404,0.08842368515402493,0.004428760636662,0.08780990152367701,0.08903746878437285,0.08893878861434598
3.0,1273.7870486334748,4405.153437065786,663.2751491058146,1884.2989481611348,1786.144785896061,1094.7259578406108,3601.7216830602174,595.5619723609794,1593.889943320242,1513.6375799092175,0.08887609350717622,0.004943107965689954,0.08819102628379391,0.08956116073055853,0.0894510200445893
4.0,1233.9896126544984,4291.08138500712,639.2870024467904,1828.692222862206,1733.0797760827875,1074.2158708780032,3767.9149999569354,552.0190900515198,1596.4126517044865,1512.4572241375588,0.08846232530423791,0.004570789586909341,0.08782885782735837,0.08909579278111744,0.08899394796930724
5.0,2425.6959550740244,6339.901090838869,1547.046638294796,3304.345271853253,3163.081706507566,2144.1490362191694,5626.309006182371,1364.3967193550511,2923.9013530832876,2798.5378089897786,0.08811553013428851,0.004266571331715386,0.08752422438174,0.08870683588683702,0.08861176956490484
6.0,4156.760541039391,14139.24517281103,2197.197145197738,6116.323936881043,5801.277983357533,3651.914090830317,12462.95889949025,1924.6678506786784,5379.160330981956,5101.464830110065,0.08852689866828285,0.004311584906799173,0.08792935446714872,0.089124442869417,0.08902837356999128
7.0,3673.2888227762314,12608.61701016207,1925.8557693618304,5420.721876190632,5139.780869791101,3252.729289691036,11338.570456015797,1681.3124739259795,4824.146105456092,4571.503853536019,0.08831288988923823,0.0046958410436531185,0.08766209148314452,0.08896368829533192,0.08885905712859629
8.0,2428.9174485001136,5634.521391342788,1648.02697403591,3209.807922964317,3084.261393238835,2129.1205719683135,4943.481316556862,1444.00160574658,2814.239538190047,2704.090533341107,0.08824875248046626,0.0044050503854161215,0.08763825486290615,0.0888592500980264,0.08876109823192387
9.0,4302.826021025597,14641.915288148562,2273.597381660685,6332.054660390507,6005.808378712365,3839.5046301428465,13504.962855007814,1967.8466632972788,5711.1625969884135,5410.249510896871,0.08821985188738832,0.0042009377796673455,0.08763764231391871,0.08880206146085792,0.08870845756388093
10.0,4894.922088978706,14895.667729650362,2830.5258017022543,6959.318376255158,6627.418067157959,4326.364324911416,13367.44959605029,2473.7643732146503,6178.964276608181,5881.115215170069,0.0879124999902108,0.00414747029070206,0.08733770049648473,0.08848729948393685,0.08839488693174792
11.0,7570.263759143029,19837.016173265183,4821.044101321567,10319.483416964493,9877.481626983144,6631.008876925142,17440.19469290981,4213.965624694477,9048.052129155809,8659.455517419492,0.08789954720127377,0.0044077566108752,0.08728867452689232,0.08851041987565522,0.088412207710338
12.0,5027.227412229917,15158.866668632156,2926.3542833435004,7128.100541116332,6790.3357208882735,4495.032920795945,13776.838004896708,2585.695672952712,6404.370168639179,6097.399250973939,0.08870877349114416,0.004565367729027835,0.08807605743162193,0.0893414895506664,0.0892397655468884
13.0,8513.31691815661,20220.718117195094,5710.91986118486,11315.71397512836,10865.162666179289,7566.843224654063,18238.502363639036,5039.1622070362655,10094.524242271862,9688.140004799085,0.08791789968010064,0.00442274165352395,0.08730495022292768,0.08853084913727359,0.08843230308022508
14.0,11407.373944315194,25956.18342286163,7810.096557188628,15004.651331441757,14426.304294075771,10201.202224910943,23680.564234136848,6919.303771426098,13483.10067839579,12955.45823016493,0.08830787824823666,0.005140872785034419,0.08759540272290922,0.0890203537735641,0.08890580655773261
