Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,6375.904715059414,12573.049706412523,2479.5478405830104,10272.261589535818,9645.830482794276,3679.1843097091096,7177.823310966996,1454.7946942604974,5903.5739251577215,5545.950921536649,0.05944926783678666,0.005520499598771374,0.057738478723207746,0.061160056950365575,0.060885007320070954
2.0,5296.146382575338,9574.634610746445,2328.9908986393557,8263.301866511321,7786.261761213977,3284.62345826823,5862.772529122634,1467.7648137273006,5101.48210280916,4809.379298020351,0.06176315518833998,0.005431170427840992,0.06008004896295234,0.06344626141372763,0.06317566245949943
3.0,3331.3879515673107,5928.775118774748,1494.075268433573,5168.700634701048,4873.309361621012,2007.9327407333722,3565.225821248557,903.0781142064689,3112.787367260275,2935.1559724007457,0.06162679725668985,0.005842201752845145,0.05981631344462264,0.06343728106875705,0.06314620316838293
4.0,4699.981357347306,6690.66740723236,2626.560146444977,6773.402568249635,6440.051290189029,2836.7570007567983,3972.7267902703775,1605.6188361003854,4067.8951654132106,3869.9607184713855,0.06161632265096306,0.004869869695037196,0.06010716212848577,0.06312548317344036,0.06288285008648188
5.0,4609.717222035884,10238.207970949683,1436.9220019880956,7782.512442083673,7272.410907447964,2838.367182186317,6466.867576016089,834.3009830932104,4842.433381279424,4520.232554321058,0.06225914486447579,0.005405817729993136,0.06058389537717895,0.06393439435177263,0.06366505855317832
6.0,6261.819579837802,9656.142664852297,3269.4049523880094,9254.234207287594,8773.133099947458,3910.673086830752,6163.178084826239,2000.7195067389298,5820.626666922573,5513.5566593369185,0.06208221547924339,0.005491957569788607,0.06038027146955219,0.0637841594889346,0.06351053191734664
7.0,5796.669847690202,9351.776666320859,2898.5774871865115,8694.762208193893,8228.825626069727,3669.03081796938,6007.292341446369,1807.385842554531,5530.675793384229,5231.372531419636,0.06233336693248864,0.006268149654190718,0.06039088292378417,0.06427585094119313,0.06396355090128367
8.0,4049.086084097608,6293.650499899284,2098.6994266482598,5999.472741546957,5685.902164785012,2507.739756086603,3966.9370009534755,1278.3958327585433,3737.083679414663,3539.437699011527,0.06309378791392631,0.0057921636786333,0.061298810776770386,0.06488876505108222,0.06460018021380254
9.0,8221.218059448034,12610.36459196215,4313.297394624294,12129.138724271774,11500.848465964096,5000.414019944997,7645.536255012169,2631.0813248645145,7369.746715025479,6988.820698689349,0.06130008697326166,0.00540081461243418,0.05962638793966937,0.06297378600685395,0.06270469948019786
10.0,6169.58220630351,10435.123787629427,2935.7632637755705,9403.40114883145,8883.488614012173,3815.4856334525343,6431.088129608173,1822.5073959305444,5808.463870974524,5488.045694903198,0.06231288847897919,0.006633711553220317,0.060257117745765525,0.06436865921219286,0.0640381456639987
11.0,10176.725091772765,15986.853492193964,5222.438903451439,15131.011280094088,14334.49312735647,6256.91537226188,10077.620772856504,3133.8857260290224,9379.945018494738,8877.84447157315,0.06122440220933492,0.004940511516226943,0.059693349961934455,0.06275545445673539,0.06250930175955796
12.0,10911.979639212761,19463.85731925088,4880.178601234521,16943.780677191,15974.026642436867,6986.733586419519,13668.978435113322,2750.751121038811,11222.716051800227,10541.682134884497,0.06129399926938231,0.005364406564857868,0.05963158299930186,0.06295641553946275,0.06268914298269225
13.0,12834.308264161533,15581.020939654785,8005.788575845841,17662.827952477226,16886.529725769902,7693.133271900184,9583.161781365332,4723.335238969601,10662.931304830767,10185.4663475641,0.06111254959321001,0.006099597238194119,0.059222299559564345,0.06300279962685568,0.06269889742827844
14.0,12625.654862059338,15574.02712794933,7799.302538619602,17452.007185499075,16676.05741372586,7638.771967010654,9434.529475195588,4715.03471658206,10562.509217439248,10092.449615454361,0.06128731289649141,0.007167953835171709,0.059065981807077485,0.06350864398590533,0.0631515127123569
