Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,1031.5469803921885,4713.321502718068,378.3259507915345,1684.7680099928425,1579.7473494881306,895.3304690438562,4096.783606263726,327.55566229845994,1463.1052757892523,1371.8221074277099,0.08760380871131174,0.0035133155767838203,0.08711689696191054,0.08809072046071292,0.08801243793272867
2.0,1807.5873102637997,5897.022423417385,990.3167173748039,2624.8579031527956,2493.4624128258047,1565.8387729823035,5083.776836803891,861.2761969556216,2270.4013490089856,2157.1263260868677,0.08863583318247603,0.004296474320271987,0.08804038316330752,0.08923128320164453,0.08913555059127704
3.0,2125.5658744816005,10116.518344021337,723.5137282733167,3527.618020689885,3302.205127068164,1894.3592542928145,9213.7583464826,617.4209613904148,3171.2975471952145,2965.9996512803286,0.08881931053557608,0.004677501100401124,0.08817105386923152,0.08946756720192066,0.08936334467969459
4.0,1959.173664919593,9157.104351146507,690.0870708972913,3228.260258941895,3024.2247084891205,1706.6608136736904,7949.159449408048,604.9837655436913,2808.3378618036895,2631.2173374870945,0.08868939073316318,0.004989600895517085,0.0879978800368556,0.08938090142947075,0.08926972480351814
5.0,3030.0429589856794,9148.172947133027,1762.194171661287,4297.891746310072,4094.0552024279696,2680.5586551469646,8136.753219599018,1552.8829146637813,3808.234395630148,3626.933969382258,0.08881235728377349,0.0046703471626476185,0.08816509208439809,0.08945962248314888,0.08935555936258206
6.0,3235.023814632378,12669.773449128654,1479.1150669532371,4990.932562311519,4708.628888499912,2866.591830093711,11210.90077215507,1312.8688046402644,4420.314855547158,4170.517297017457,0.088769592040196,0.005035060207813937,0.08807178112041197,0.08946740295998001,0.0893552134247657
7.0,2781.4278888341673,8207.096356013199,1644.0032661736677,3918.8525114946665,3735.9847229007264,2435.7893704902426,7215.028199003202,1435.8558531113122,3435.722887869173,3274.9600316578,0.0880500853362932,0.0039888109848836735,0.08749727449643736,0.08860289617614903,0.08851401881778946
8.0,6142.231668043264,18104.35335225455,3633.1424132165153,8651.320922870013,8247.925749006314,5414.059732107806,15936.245071404073,3205.4494330845446,7622.670031131067,7267.583924147133,0.08855373582665249,0.005148317215367553,0.08784022857487817,0.0892672430784268,0.08915252998827713
9.0,3493.9952655314028,10417.907636227057,2050.173462054524,4937.817069008282,4705.688719519983,3116.458193949582,9399.16682043838,1813.824069734967,4419.092318164197,4209.663212361173,0.08864845111015696,0.004519939986886631,0.08802203089879124,0.08927487132152268,0.08917415952357069
10.0,5095.5163416455725,12231.859196884878,3400.2982976586195,6790.734385632526,6518.188171393441,4452.687811284066,10697.995055091771,2970.0485853115033,5935.3270372566285,5696.9578731514475,0.08802364753365967,0.0044188570243171,0.08741123644873412,0.08863605861858521,0.08853759911755138
11.0,5030.20578904643,15406.3663805964,2895.0315804263446,7165.379997666515,6822.100471257217,4546.682324858569,14387.191295408225,2552.7559810629036,6540.608668654234,6220.038062176386,0.08866998179579835,0.004636544021200668,0.08802740138672359,0.08931256220487312,0.08920925227464983
12.0,5334.799493428799,15904.992522687986,3130.520497084168,7539.07848977343,7184.688741674993,4717.373766694342,14085.417272984563,2765.2704000753106,6669.477133313373,6355.630555132729,0.08839038539436085,0.0039627795473692684,0.08784118226138549,0.08893958852733623,0.08885129119280064
13.0,7528.864838209782,17499.233336700476,5103.639397757726,9954.090278661839,9564.178187520474,6741.052427786952,15744.550329951471,4559.0091762923785,8923.095679281525,8572.28085070519,0.08843944728887014,0.004368739429984553,0.08783398202050985,0.08904491255723042,0.08894756975974771
14.0,5943.538605895693,14636.951430655068,3914.9979094391583,7972.079302352227,7645.943623694125,5270.232648460212,12950.933107464138,3475.3578762070706,7065.107420713353,6776.539041001958,0.08871596058169057,0.005274710054341117,0.08798493649802586,0.08944698466535526,0.08932945533204789
