Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,4860.410493422859,5726.781611994342,-159.2426744496719,9880.063661295391,9073.036227538663,2746.9834336591866,3209.2713653596984,-66.01525690557101,5559.982124223944,5107.72635306084,0.057565608536594585,0.0023546143433353242,0.055501735990296244,0.05962948108289293,0.05929766497748937
2.0,165.3724537150724,165.38132730889146,20.411992538355662,310.33291489178913,287.0271076841529,97.83068985772182,94.33830464034986,15.141039400674845,180.5203403147688,167.22603208771758,0.059971901809439156,0.003197861226915297,0.05716890436241201,0.0627748992564663,0.062324251420679724
3.0,4132.3636293023,6192.095967329674,-1295.1480594755108,9559.87531808011,8687.275024116887,2474.603946922587,3570.0427718275855,-654.6190134067897,5603.826907251963,5100.730639268658,0.06325226134537816,0.006028485402672142,0.05796815800439914,0.06853636468635718,0.0676868206608318
4.0,6788.131929495095,6991.497625717175,659.9266681663402,12916.337190823851,11931.08390734237,4258.445984576446,4331.85708138702,461.4756101844389,8055.416358968453,7444.963972156513,0.06212072745594821,0.0040854603743762955,0.05853972934917495,0.06570172556272147,0.06512599580296563
5.0,2999.0897413932817,5152.543956049015,-1517.2311773953106,7515.410660181875,6789.305736351738,2213.469119986152,3794.242752335912,-1112.2701768556028,5539.208416827907,5004.517520800991,0.07385305890814292,0.0018510648588489342,0.07223055883529263,0.07547555898099323,0.07521470389274866
6.0,14609.67307524361,9968.016086910888,5872.482290236245,23346.863860250975,21942.15472564439,9315.856484777949,6366.020642767938,3735.895897616034,14895.817071939866,13998.707028173725,0.06288342763903007,0.0020524339772086896,0.06108442299496141,0.06468243228309872,0.06439319992925574
7.0,8982.27111930901,10463.32114330653,-189.06571209068935,18153.60795070871,16679.099617237527,5395.320476766131,6144.19832921289,9.792147438062239,10780.8488060942,9914.99832565476,0.06321254502957185,0.004325578619483378,0.05942107786855854,0.06700401219058517,0.06639444457489622
8.0,11622.865456216037,9316.296781744319,3456.921332316079,19788.809580115998,18475.941796203966,7142.356048798411,5876.547977707125,1991.4292855583903,12293.282812038433,11465.150057008213,0.062101629086149385,0.005032908246505932,0.057690171563433174,0.0665130866088656,0.06580384094494786
9.0,8787.073405824607,10360.524605478264,-294.15994307538494,17868.3067547246,16408.28467753895,5661.908919808455,6964.816921651438,-442.9101030082282,11766.727942625139,10785.23454761014,0.060772071799602936,0.004885127634804674,0.05649014731410308,0.06505399628510279,0.06436557610675457
10.0,5096.166247971356,5177.57700392161,557.9032984631012,9634.42919747961,8904.796575589291,3208.2210680436856,3515.0428405371276,127.20678722055855,6289.235348866813,5793.889761180652,0.058945936086427834,0.004319216666393931,0.05516004532069951,0.06273182685215616,0.06212315577330472
11.0,20345.819339860343,27378.293091447267,-3651.8716773052874,44343.510357025974,40485.316503788454,12209.401358895695,15848.1103607153,-1681.8245978165244,26100.62731560791,23867.285676123352,0.06043933564005728,0.005381863569028763,0.055722010911495645,0.06515666036861892,0.0643982393497616
12.0,12266.99598454345,19887.56298642991,-5164.901250198884,29698.89321928578,26896.30530725529,6708.020403766273,10737.479021072133,-2703.6219871716185,16119.662794704165,14606.519684576937,0.05746677695943758,0.0028250650630507793,0.05499054375307817,0.059943010165797,0.05954489737531541
13.0,23024.972561391693,17830.16771403981,7396.42865777498,38653.5164650084,36140.86006065452,13969.328618953488,11003.373361954516,4324.623844820434,23614.03339308654,22063.420017439967,0.05959048399541958,0.0032680822044561055,0.0567259362787566,0.062455031712082554,0.061994488221259664
14.0,10773.566120421878,7382.056480729139,4303.027219253355,17244.105021590403,16203.813545307727,6384.745187223163,4454.0501910337325,2480.6697979226683,10288.820576523658,9661.148536792807,0.058948780203417976,0.0015181468082981456,0.05761809030604025,0.0602794701007957,0.0600655303688875
