Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.5,58473.178362450766,61558.87475978551,53077.404232502486,63868.95249239905,63001.45475827398,12382.108148003505,13002.869823216257,11242.377298780297,13521.838997226712,13338.60042841304,0.05306765417292911,0.002283365857591512,0.052867512008672915,0.0532677963371853,0.05323561877196228
1.625,57440.965062646894,54304.53069141044,52681.05054200149,62200.8795832923,61435.6112525869,12151.993780934661,11391.390765985121,11153.512703444472,13150.47485842485,12989.945516123084,0.05304201305998495,0.0023524517855633064,0.05283581535841836,0.053248210761551534,0.053215059626129095
1.75,65107.51257147299,61649.65596837184,59703.78126396604,70511.24387897993,69642.4668412117,13796.905666145623,13127.213086844107,12646.275849588548,14947.535482702699,14762.544648275467,0.05293608265189728,0.0024155433729694505,0.05272435483048247,0.053147810473312095,0.053113770240918165
1.875,63752.47752666857,60658.42670694525,58435.62969821357,69069.32535512357,68214.51688227212,13473.888456758421,12877.747524881457,12345.124859017133,14602.65205449971,14421.176729584135,0.05279823330892897,0.0022816402989776306,0.052598242393774794,0.05299822422408315,0.05296607097571441
2.0,67569.74067684033,60891.93442206094,62232.42537081559,72907.05598286507,72048.95688109043,14271.008733542394,12874.345637945662,13142.543318859078,15399.47414822571,15218.046763257382,0.05271387456143158,0.0022832516672422363,0.052513742406216896,0.05291400671664627,0.05288183076061233
2.125,73976.99441991806,65489.36301066852,68236.70413523275,79717.28470460337,78794.39788702039,15501.336904653035,13688.508435967307,14301.508285553231,16701.16552375284,16508.264823438043,0.05253598903193312,0.00239008912499248,0.05232649233272883,0.05274548573113741,0.05271180420417028
2.25,73949.94296314924,65159.829817192374,68238.53700565893,79661.34892063955,78743.10593873054,15460.791004566985,13684.492631183819,14261.31437980831,16660.26762932566,16467.423520388857,0.0523130425097355,0.0022448349259419423,0.052116277668489336,0.052509807350981666,0.05247817276995109
2.375,75168.94804587294,69750.58270630993,69055.15224982976,81282.74384191612,80299.8072192481,15720.95437432293,14573.689272428846,14443.537659658628,16998.37108898723,16792.996275509748,0.05241686402498465,0.0023688518364450386,0.05220922882199162,0.05262449922797768,0.05259111698035517
2.5,82936.97241007468,74818.37834915725,76378.97290283236,89494.971917317,88440.6190893604,17270.9099432464,15565.248893647884,15906.580792749692,18635.239093743105,18415.8910598646,0.052150953372842264,0.0021885228873202585,0.05195912440871187,0.052342782336972656,0.05231194131440297
2.625,80004.43715128972,64370.4913362551,74362.218490868,85646.65581171143,84739.53631681128,16544.70657527195,13257.725608468483,15382.63704201175,17706.77610853215,17519.946070298385,0.05192111197942903,0.002217312602349283,0.05172675953188266,0.0521154644269754,0.052084217695031534
2.75,86103.18277183363,72652.73223837087,79735.00702769293,92471.35851597432,91447.52432730987,17846.49034313243,15022.717878282467,16529.715259028693,19163.26542723617,18951.562829184077,0.05197707045940676,0.002257125155401882,0.05177922835184555,0.052174912566967976,0.052143104790013176
2.875,87373.7539030252,72373.9672151635,81030.01254152106,93717.49526452932,92697.58947817778,18083.684783828332,15002.397507067959,16768.690826064834,19398.67874159183,19187.262501535297,0.0518001111958461,0.002315651491716983,0.05159713912298513,0.05200308326870707,0.051970450729046026
3.0,88631.52376948956,76322.6260466845,81941.67356089794,95321.37397808119,94245.82304547666,18259.24777168733,15640.387490462248,16888.332553813114,19630.162989561544,19409.75609028408,0.05162718683302131,0.002332198549688463,0.051422764373231115,0.051831609292811505,0.05179874356930244
3.125,91022.29287543756,81013.83180587823,83921.24790780434,98123.33784307078,96981.67767142809,18816.092035161906,16767.807971302384,17346.355870871284,20285.828199452528,20049.533506313473,0.05164201790865195,0.0022990365271283292,0.05144050217488826,0.05184353364241564,0.05181113524355378
3.25,95161.71697595448,73054.02569562448,88758.36695574691,101565.06699616204,100535.57771444651,19548.633715244145,14964.85183594912,18236.93072018432,20860.33671030397,20649.4495699873,0.05157279927361684,0.002318478514276048,0.05136957940585629,0.05177601914137739,0.051743346762851944
3.375,93359.80115936551,71479.41235165297,87094.46954802632,99625.1327707047,98617.8331978386,19169.886139916347,14664.407216006599,17884.51779301398,20455.254486818714,20248.60126123891,0.05146677022726686,0.002283474739694365,0.05126661851924892,0.0516669219352848,0.051634742835677365
