Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,302922.09620965185,58169.9440003066,277428.46265947877,328415.7297598249,324317.02792265196,65821.57607380259,13908.730165001392,59725.918323592006,71917.23382401315,70937.21331927045,0.021660760514277583,0.000725733225296767,0.021342699749068605,0.021978821279486565,0.021927685522783655
2.0,289433.62833376264,59703.33363018497,263267.96949655213,315599.28717097314,311392.54144616885,63713.09580170637,13002.120575943949,58014.76992165165,69411.42168176109,68495.28163026842,0.02203350476941385,0.0005897907860136753,0.02177502231033117,0.022291987228496533,0.02225043008726619
3.0,277948.70994500513,48026.48723175583,256900.56064333144,298996.8592466788,295612.8736707476,60870.510691837524,10261.733450262947,56373.19035456544,65367.83102910961,64644.78089612425,0.021930553115278823,0.0008906829617487237,0.02154020126903869,0.022320904961518957,0.022258146711457052
4.0,302937.62323642324,56162.50696316605,278323.7715921711,327551.4748806754,323594.2186992192,65156.80318963056,12138.909880805342,59836.78912535373,70476.8172539074,69621.49973409901,0.02150712039582293,0.0006036412713422997,0.021242567805446016,0.021771672986199846,0.021729139928443574
5.0,284443.51579700236,44021.37318150701,265150.6528666402,303736.3787273645,300634.59676359006,60746.89596223146,9288.790236111809,56675.978953911625,64817.81297055129,64163.31721230084,0.021380025499088108,0.0007918243264266998,0.021032999563943174,0.021727051434233043,0.02167125884448212
6.0,286558.6738930692,63111.1188700442,258899.51476776833,314217.8330183701,309770.971958003,60719.074323623616,13997.402358000107,54584.554985470175,66853.59366177706,65867.32524178197,0.02114869931212894,0.000628930330903829,0.020873063506384196,0.02142433511787369,0.021380020172294303
7.0,291347.74559643056,52107.1383089427,268511.2049700657,314184.28622279543,310512.77463400026,62135.626748820454,10431.441663234858,57563.92987455294,66707.32362308797,65972.31571059558,0.021384944275007575,0.000859281307344623,0.02100835455771574,0.021761533992299412,0.02170098832849332
8.0,292656.0123831463,58483.2086696006,267025.08706107194,318286.93770522065,314166.16298319923,60354.60364782091,12370.047181616335,54933.29105647965,65775.91623916218,64904.31259606875,0.020609512692649837,0.0005506608584092943,0.020368179365345337,0.020850846019954336,0.020812046005431205
9.0,309564.9182174759,48712.03394031312,288216.3203444679,330913.51609048387,327481.2263326917,65254.20118292989,9919.411488021222,60906.90730367746,69601.49506218234,68902.5652146753,0.021098925210501468,0.0006446973082971493,0.020816379349215715,0.021381471071787218,0.021336045172083342
10.0,299649.4399302286,47025.179990192606,279040.1248121913,320258.7550482659,316945.3223996428,62910.001562177975,9565.844743754882,58717.66229339939,67102.34083095656,66428.32358546749,0.021024363097624107,0.0008695906010605493,0.02064325521617255,0.02140547097907566,0.02134419891400136
11.0,322124.79269999074,43507.80288319027,303057.0077409512,341192.5776590302,338126.9822785747,65847.74373228462,8444.933724647186,62146.656350620324,69548.83111394894,68953.79417576942,0.020469076636953205,0.0007697444258198577,0.020131727467096062,0.020806425806810348,0.0207521889849175
12.0,314751.74082401965,61582.67604134864,287762.4389943859,341741.0426536534,337401.87692525977,65022.53787263602,13355.623230451876,59169.285470166375,70875.79027510567,69934.74213741181,0.02063367278317671,0.000626336210721461,0.020359173879838367,0.02090817168651505,0.020864039524765704
13.0,308351.6392094477,54161.45541861989,284614.77095702075,332088.50746187475,328272.2470091039,64008.94773220181,10321.14767384307,59485.5884418303,68532.3070225733,67805.07051479376,0.02082677421842511,0.0007217146611493617,0.02051047463424411,0.021143073802606112,0.02109222119722021
14.0,292615.5673735387,45357.212284020665,272737.2579012081,312493.87684586924,309297.9705662176,60550.093756460294,9078.734668667734,56571.23596795963,64528.95154496096,63889.25647381772,0.020717945383579503,0.0009526504522896038,0.020300435586218347,0.021135455180940663,0.021068330650805947
