Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,2363.942134745529,11229.062797841883,807.7020272063533,3920.1822422847054,3669.980003545383,1733.5869440677504,8359.938642760202,574.9798504347484,2892.1940377007522,2705.92066815971,0.07422031873179834,0.012159098784631091,0.07253518458117177,0.07590545288242492,0.07563452789146735
2.0,2280.9009638797206,7411.740157162858,1253.7050609899118,3308.0968667695292,3142.9509401982855,1667.5748507930662,5529.294296700612,901.2678396178421,2433.88186196829,2310.679967332084,0.07554880598471087,0.010846307313756891,0.0740456121060901,0.07705199986333162,0.07681032605485687
3.0,2627.6691514910904,8833.665794517648,1403.4080307261956,3851.930272255985,3655.1014720387425,1976.6975281033347,6791.453517245752,1035.4673878589388,2917.9276683477306,2766.6027621734142,0.07824675907987506,0.01910549516818727,0.07559892119790657,0.08089459696184358,0.0804688946793501
4.0,4664.562542493629,19505.279606695018,1961.3183823007892,7367.80670268647,6933.196556435487,3601.8413248577854,15450.571082916274,1460.5407696377647,5743.1418800778065,5398.877399208606,0.07672245596305909,0.014978119874403348,0.07464663260150872,0.07879827932460944,0.07846454184427387
5.0,7213.251458718695,21204.89807126572,4274.456525527467,10152.046391909922,9679.565912889939,5575.655676173769,16885.909193221294,3235.4310633230916,7915.880289024447,7539.634082252422,0.07670904424095418,0.014131926138288124,0.07475049519290611,0.07866759328900225,0.07835271041576923
6.0,4987.975497563051,15088.771844517492,2896.8168371573975,7079.134157968704,6742.93116727471,3831.5460529004686,11802.648478472904,2195.812486523418,5467.279619277519,5204.296935367805,0.07868118827414472,0.01808534831851246,0.07617473293421248,0.08118764361407697,0.08078467190404771
7.0,5265.059687665701,19706.28508800387,2533.958100946742,7996.16127438466,7557.072390920451,4204.197147843927,16888.635255834335,1863.5947289331668,6544.7995667546875,6168.492618763115,0.0775911499070654,0.011855634676844713,0.07594807296319221,0.07923422685093856,0.07897006354619757
8.0,8257.870640680329,25357.026522165845,4743.630637559743,11772.110643800914,11207.113821017309,6438.697101489248,20300.273419257304,3625.2744447799664,9252.119758198529,8799.79582449547,0.07749650658010276,0.014671509772988907,0.07546317642976587,0.07952983673043967,0.07920293103430329
9.0,3424.5976073517195,10683.724571307603,1943.9361331843368,4905.259081519102,4667.20788758249,2587.5989685918785,8286.869490973222,1439.118556649233,3736.079380534524,3551.4341135064897,0.07545338244271967,0.0119502313105695,0.07379719531520151,0.07710956957023782,0.07684329849479848
10.0,4998.3002021071115,13774.380951648302,3089.303478213237,6907.296926000985,6600.380755578193,3713.2028887917013,10205.27512778913,2298.849905977341,5127.555871606061,4900.165328878463,0.07707240070887471,0.017122291430258552,0.0746994157913922,0.07944538562635721,0.0790638724292789
11.0,5448.438356994345,23471.079920016822,2195.57241471752,8701.304299271169,8178.329510783354,4265.829510674709,19658.613233652777,1541.3347844816524,6990.324236867767,6552.2975617906895,0.07657771862727014,0.01480700836424366,0.07452560967535185,0.07862982757918845,0.07829990274855364
12.0,5834.9699943404785,16913.280040393383,3490.952045312652,8178.987943368305,7802.131868492242,4251.656494779256,12286.244121305934,2548.901223318092,5954.41176624042,5680.653765221904,0.0759756066009503,0.014715078036762348,0.073936238308275,0.07801497489362559,0.07768709842394111
13.0,6725.883212064533,20244.914369890612,3920.132787178218,9531.633636950848,9080.543195154938,5108.817366838539,15946.295034620016,2898.814239569723,7318.820494107354,6963.510457189006,0.07771536402770085,0.017584904333594574,0.07527826541102565,0.08015246264437603,0.07976064166060455
14.0,8381.884550397233,20534.219338417177,5536.039239282486,11227.729861511982,10770.193222726448,6309.447002501871,15796.491661421565,4120.205182014676,8498.688822989065,8146.716654957882,0.07466415294225297,0.011090523309963176,0.07312711307532126,0.07620119280918469,0.07595407746118997
