Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
2.0,148487.4594727614,90203.88829939063,140580.8853385546,156394.0336069682,155122.86565572894,33176.09660145926,20145.825861723042,31410.269554826176,34941.92364809235,34658.02537419896,0.055942816169513306,0.0022212916473996775,0.05574811494969927,0.05613751738932734,0.05610621458402965
2.125,148555.33089132857,85236.91074734418,141084.12353541242,156026.53824724472,154825.36575626465,33058.758595513755,18833.231512528502,31407.983402250913,34709.5337887766,34444.13280919202,0.05579099074955361,0.002237830850084277,0.05559483983134396,0.055987141667763266,0.05595560578931554
2.25,148127.63015076905,90863.27307682102,140163.25945452918,156092.00084700892,154811.540737611,32885.65042321981,20308.46875970028,31105.56735997255,34665.73348646708,34379.54322224706,0.05550701687842859,0.00220900371894393,0.05531339272324141,0.05570064103361578,0.055669511391816195
2.375,155629.02691052418,92311.1920136154,147537.7428557815,163720.31096526686,162419.44654533258,34337.379403775594,20221.25358090493,32564.940947537787,36109.817860013405,35824.856646361346,0.05530689476687739,0.0023070394433960953,0.0551046775594638,0.05550911197429098,0.05547660079702381
2.5,167652.12683687327,96608.42195015603,159184.18089198877,176120.07278175777,174758.65109453248,36980.51713887884,21329.269142973106,35110.95862109479,38850.075656662884,38549.50010643921,0.05519344818546344,0.002213017026145169,0.05499947225485384,0.055387424116073045,0.0553562379180918
2.625,158211.03869030808,87839.02425226486,150511.75022037176,165910.3271602444,164672.48526004815,34849.27931465964,19293.02905291556,33158.20183057171,36540.35679874757,36268.47627700115,0.05518305051375455,0.0022201205281017363,0.054988451945186756,0.055377649082322344,0.055346362780629405
2.75,163422.80666543846,91867.9669344315,155370.37228794114,171475.24104293578,170180.62262332885,35734.62829865576,20042.313013359348,33977.87438650568,37491.382210805845,37208.942656906256,0.054732152673624995,0.0022113831203706582,0.05453831995853945,0.05492598538871054,0.05489482221599678
2.875,166110.843229276,98157.50002426245,157507.11709948478,174714.56935906725,173331.31781019302,36170.30191812527,21423.36255470998,34292.495900710506,38048.10793554003,37746.20640556451,0.054441909136205134,0.0021755849618776296,0.05425121421040262,0.05463260406200765,0.05460194536279994
3.0,175783.90430834334,98264.52902662006,167170.7968452459,184397.01177144077,183012.2519523554,38118.286197848734,21238.229955403247,36256.70747006276,39979.864925634705,39680.57231453624,0.054307054171110335,0.002298545518762656,0.05410558147533666,0.05450852686688401,0.05447613538739237
3.125,174443.73120255425,98323.51132572113,165825.4538079911,183062.00859711738,181676.4175898236,37794.9978591792,21392.422795020844,35919.9037814412,39670.091936917204,39368.62641509696,0.054183845520514314,0.002144889440483521,0.05399584112635147,0.05437184991467716,0.05434162378177872
3.25,175755.75585293953,95164.67922076788,167414.35721256526,184097.1544933138,182756.07826482685,37819.14728440206,20408.604127421233,36030.28713046316,39608.00743834096,39320.40605013691,0.05392615184441633,0.0023777137452745097,0.05371773987513914,0.05413456381369351,0.054101056682601976
3.375,168979.53287521045,96332.04465416244,160535.81202329014,177423.25372713077,176065.72679397583,36327.5341064852,20771.42417367591,34506.871957674775,38148.19625529562,37855.48194764252,0.05378836588887536,0.0022792841855103028,0.053588581492377406,0.053988150285373314,0.053956030239741014
