Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,671.3447130640975,1282.3273523894532,109.35029868047496,1233.3391274477199,1142.98529325685,146.04916295884786,279.69790434675673,23.46840410286543,268.6299218148303,248.92217868216613,0.021729347552741807,0.001321540937500354,0.021150167342734925,0.022308527762748692,0.022215410907274264
2.0,1250.7821089562096,3113.9324407138783,-113.93387810297227,2615.4980960153916,2396.087869051456,273.8348418653922,689.9729690185527,-28.553588001262142,576.2232717320466,527.6072119383296,0.021689075442101496,0.000843977348455319,0.021319192857272923,0.022058958026930066,0.021999490692585926
3.0,4135.104763433053,7120.684301877523,1014.3846159703197,7255.824910895787,6754.095670278317,876.3998259527893,1518.138583047556,211.05848207270165,1541.741169832877,1434.771883436667,0.021043281610017447,0.0008561443842323385,0.020668066684633595,0.0214184965354013,0.021358171901763694
4.0,8597.140780851589,21707.253189562165,-916.3075764754773,18110.589138178657,16581.078321947338,1816.7414622093431,4495.886862541116,-153.63162524036454,3787.1145496590507,3470.3306836968914,0.02147024676210918,0.0008531951079789563,0.02109632439028257,0.021844169133935793,0.021784052308715506
5.0,8950.089381755572,12267.580639017444,3573.683907535745,14326.494855975398,13462.111089290935,1876.884750860836,2517.2348034157353,773.6782283019601,2980.091273419712,2802.7248500774167,0.021191549059535516,0.0009553677373486867,0.020772848381372628,0.0216102497376984,0.02154293374543569
6.0,10008.396242818853,15260.671839408693,3320.234817026854,16696.557668610854,15621.27824760351,2120.038544537368,3216.0850594371245,710.5530210332607,3529.524068041475,3302.9160840016375,0.0213717392935183,0.0007792161560903172,0.021030239031121,0.0217132395559156,0.02165833534816004
7.0,16372.796217821324,21769.097054905233,6832.244089509467,25913.34834613318,24379.47996056162,3361.4800806798507,4412.968594173514,1427.4468588550335,5295.513302504668,4984.571925558687,0.020864509346825655,0.0006701833251225616,0.02057079395143141,0.0211582247422199,0.021111003076922985
8.0,8781.516149609384,13981.603256665956,2653.920945676058,14909.111353542708,13923.956151151258,1807.8057047526331,2904.364260704555,534.9353344763425,3080.6760750289236,2876.032193454846,0.02067567267549771,0.0008943727695962587,0.020283703729383196,0.02106764162161222,0.021004623384671125
9.0,15346.349271354205,18711.45230586982,7145.844414844931,23546.85412786348,22228.42989245696,3247.3023176253882,4138.05855418939,1433.7515191390185,5060.853116111757,4769.282125458986,0.020751216253595224,0.0009386987688078212,0.020339820938759454,0.021162611568430995,0.021096470085326863
10.0,28042.637114448364,34529.37678138258,12909.74858397662,43175.525644920104,40742.557511934676,5936.955420523421,7336.327555522115,2721.727186789308,9152.183654257533,8635.260013592464,0.02074652792531632,0.0013065159812368963,0.020173932571727487,0.021319123278905155,0.021227065094139436
11.0,23422.234583075056,28962.329217753722,10729.167389594631,36115.30177655548,34074.59236873841,4900.659148638881,6091.905314707779,2230.8129869390596,7570.505310338701,7141.264678696604,0.02080796429281633,0.0010856219047394122,0.02033217825779244,0.021283750327840217,0.021207256520395477
12.0,29804.1354979183,32571.567116275088,15529.279118259263,44078.99187757734,41783.97261508023,6110.005219643105,6621.779646271169,3207.935660299154,9012.074778987057,8545.498768506737,0.020426299831838954,0.000869116348537459,0.020045399796900606,0.0208071998667773,0.020745961217923714
13.0,19614.779083422454,19867.827287675216,10907.47985845755,28322.078308387365,26922.174945850136,3995.40602353315,3958.634056919993,2260.490033140904,5730.322013925396,5451.393420119148,0.020362690626105132,0.0009542954464904117,0.019944459891495913,0.020780921360714355,0.02071368092294265
14.0,29124.528020733345,25423.03139858858,17982.59798540881,40266.45805605788,38475.13046771855,6009.059507496011,5218.65100558424,3721.926888597396,8296.192126394626,7928.481707693855,0.020517821264883412,0.0007421374618854742,0.020192571158108956,0.020843071371657865,0.02079077975902628
