Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,357590.8383206056,17155.61474476897,350072.1968099866,365109.47983122454,363900.68118304556,271167.92400316655,12358.181023012869,265751.8118895683,276584.0361167648,275713.2685729131,0.07585542491628423,0.0014810315166727459,0.07520634616245025,0.07650450367011823,0.0764001489779723
2.0,361524.1429948992,14817.584512849338,355030.1695836937,368018.11640610464,366974.0572805713,277966.11990494415,10958.682657524198,273163.35372277134,282768.88608711696,281996.7283428848,0.07690446730240552,0.0012848254165188124,0.0763413780832633,0.07746755652154774,0.07737702667171491
3.0,354496.5685993175,18751.420411667623,346278.54726999026,362714.58992864477,361393.34950780985,275767.44267596555,14630.518177946957,269355.4531943226,282179.43215760856,281148.55387905234,0.07779865486502102,0.0010389295624834856,0.07734333227522694,0.07825397745481509,0.07818077362799995
4.0,361074.79765759036,14799.171801392933,354588.89382469724,367560.7014904835,366517.93973966094,278721.12713842886,12745.21197921189,273135.3943463259,284306.8599305318,283408.82186891563,0.07718932862406563,0.0014259863694500888,0.07656437402637664,0.07781428322175461,0.07771380705570882
5.0,360895.02747486683,15169.03976617608,354247.0248378889,367543.03011184477,366474.20716167224,278487.4502996551,10136.715348093354,274044.9205546489,282929.98004466126,282215.73878941935,0.07720102764815129,0.0016156797839357512,0.0764929377736645,0.07790911752263809,0.07779527540343877
6.0,360205.05302316573,14628.288790314124,353794.04059577873,366616.06545055273,365585.34425647283,278535.2408086185,10150.328555239154,274086.7449221559,282983.7366950811,282268.5362421281,0.07734573388232388,0.001010020742206255,0.07690308090882704,0.07778838685582072,0.07771721996812968
7.0,359360.9995317637,16708.829310092715,352038.16677329224,366683.8322902352,365506.5145092532,277650.05860218045,13806.015482672145,271599.41671912477,283700.7004852361,282727.9173410308,0.077260141959402,0.0012662613655294772,0.07670518864482807,0.07781509527397595,0.07772587346236118
8.0,357940.7754587724,18328.497696610106,349908.10477578,365973.44614176475,364682.0052013828,277705.36510952964,15133.357788768473,271073.0005012968,284337.7297177625,283271.4209489059,0.07758229598305846,0.0012953279016511832,0.07701460393144094,0.07814998803467599,0.0780587181711497
9.0,358153.06432496896,12903.35379133114,352498.024101401,363808.104548537,362898.9236854792,277307.07810932206,9194.914331925382,273277.30327402044,281336.8529446236,280688.9717593725,0.07744471530067785,0.001267602408993214,0.07688917425869199,0.07800025634266372,0.07791094004002952
10.0,352669.50661612593,15852.25617682682,345722.0766871344,359616.93654511747,358499.97360778064,272223.6372619693,13171.945028438939,266450.88390163815,277996.3906223005,277068.28460096894,0.07718684561427079,0.0012039999910556255,0.07665917904876365,0.07771451217977793,0.07762967735553827
11.0,359059.1289447123,15193.945300591648,352400.21117658424,365718.0467128404,364647.4688983403,278186.4886381277,10529.743000421104,273571.7100949539,282801.2671813015,282059.33287618065,0.07750275064904526,0.0013259943740314972,0.07692161867028707,0.07808388262780343,0.07799045197954811
12.0,353286.91271843243,15684.998215390708,346412.78547608573,360161.03996077913,359055.8621562219,272980.8087559817,12010.820078972407,267716.9314909671,278244.6860209962,277398.3938134022,0.07728317292222711,0.0014300689508749014,0.07665642908721683,0.0779099167572374,0.07780915292916486
13.0,364072.5136622423,13987.6760905934,357942.25697039766,370202.7703540869,369217.18725484936,278761.83356927446,10344.515160145082,274228.2332146728,283295.4339238761,282566.5509238971,0.07658428706850684,0.001445443374895296,0.07595080521889543,0.07721776891811824,0.07711592179555299
14.0,364476.7197833436,13182.165525851522,358699.4871748334,370253.9523918538,369325.1262259142,281492.6916971971,9457.60064097377,277347.79162640456,285637.5917679896,284971.201490526,0.077250655770059,0.00135344585547839,0.07665749287017062,0.07784381866994738,0.07774845376785405
