Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,7967.264185783426,14199.222178574571,7087.203448896499,8847.324922670354,8705.834438310669,1728.0959079040313,3080.0783431536834,1537.1941822844797,1918.9976335235833,1888.305686376212,0.02172884980617881,0.000985541976936624,0.021667766404035515,0.021789933208322104,0.021780112613227536
1.5,8442.124699964921,13490.535394309392,7605.988017912739,9278.261382017101,9143.832723657737,1821.536751719855,2907.49263385367,1641.3318026273937,2001.7417008123161,1972.7695123457595,0.021717811840190754,0.0009395240166624943,0.021659580608364926,0.02177604307201658,0.02176668103045449
2.0,10056.022129242734,15057.885890772268,9122.741842031774,10989.302416453695,10839.255636332664,2177.9314889904,3259.1060278112577,1975.933716411273,2379.9292615695267,2347.453363618554,0.021713493761715413,0.0009575025922709457,0.021654148226704587,0.021772839296726243,0.021763298104691055
2.5,11357.978877769503,15191.549938375589,10416.414159288317,12299.543596250689,12148.164898747213,2457.4639780305365,3265.1519287028987,2255.0914835175654,2659.836472543508,2627.300329218895,0.021703376062116614,0.0009463975263393869,0.021644718813575565,0.02176203331065766,0.0217526027768781
3.0,13826.332203939164,19459.3905074483,12620.248847120065,15032.415560758265,14838.509264088181,2985.919260806847,4184.624302630026,2726.5583253237437,3245.2801962899503,3203.5818192946354,0.021700689347382535,0.0009110227119975379,0.021644224612261266,0.021757154082503807,0.02174807604687889
3.5,15561.604189336322,19678.45036400123,14341.943611430337,16781.264767242305,16585.175612608764,3347.948638160447,4223.729991468998,3086.1639515096194,3609.7333248112745,3567.645272748871,0.02156993622181465,0.0009526636248020608,0.021510890603603696,0.02162898184002561,0.0216194888666775
4.0,17146.151872100207,20111.92561741435,15899.62471332498,18392.679030875435,18192.27044079733,3683.0056695365706,4320.95397579625,3415.195088635054,3950.816250438087,3907.75939399606,0.021525591588512135,0.0008933651989998014,0.021470221257274748,0.021580961919749522,0.021572059835316522
4.5,18760.113930452015,21469.099575885164,17429.469803933458,20090.758056970575,19876.825683805666,4002.811291607447,4577.012167661006,3719.1303511760643,4286.49223203883,4240.883841637015,0.021404196144157117,0.000910626204039979,0.021347755984402084,0.02146063630391215,0.02145156221935598
5.0,19849.78352816536,22185.321702238463,18474.74831005276,21224.81874627796,21003.749459957355,4228.235734642813,4720.500296158947,3935.6614712876612,4520.809997997966,4473.771796544131,0.021349228240705537,0.0008785776933660169,0.021294774431721352,0.021403682049689725,0.021394927317788314
5.5,21768.7938809784,23570.294923148624,20307.918710646307,23229.669051310495,22994.79897158112,4624.994361935201,4999.786511905288,4315.1100776689755,4934.878646201425,4885.05745132415,0.021278463003963258,0.0008866273985823934,0.02122351027824861,0.02133341572967791,0.02132458078516515
6.0,21937.675694843496,23837.998678355696,20460.20837875074,23415.143010936255,23177.605353116134,4639.4452358670205,5031.705509299185,4327.582627998708,4951.307843735333,4901.168586759674,0.021216359679297594,0.0009205217478834969,0.021159306198650942,0.021273413159944243,0.02126424046961419
6.5,23804.738972476625,23791.756561493326,22330.137719815324,25279.34022513793,25042.263354495473,5028.198741918597,5047.851798878171,4715.335395043163,5341.06208879403,5290.761939460718,0.021165650606596063,0.000954547156418709,0.021106488248031186,0.02122481296516094,0.021215301223052305
7.0,25194.28323595824,24608.34676970815,23669.07012784893,26719.49634406755,26474.282426012873,5318.68221687623,5208.6841520606185,4995.850560647164,5641.5138731052975,5589.61108334096,0.021104381049318815,0.000913448972313208,0.02104776593578847,0.021160996162849156,0.021151893950354342
7.5,26437.382016699543,24285.86732737802,24932.156024227887,27942.608009171196,27700.607490549075,5549.987949878261,5078.915108158089,5235.199314524964,5864.776585231557,5814.166900444785,0.021033537600597518,0.0009252617792562456,0.020976190335161085,0.021090884866033947,0.021081664942881818
8.0,27288.176724894027,25065.277418213664,25734.643282179575,28841.710167608482,28591.943088967775,5741.322081041172,5286.81566038781,5413.64787273934,6068.996289343005,6016.3149453157685,0.021022687354862166,0.0008767522400730878,0.020968346686566247,0.021077028023158084,0.021068291481286194
8.5,28109.40739903474,26425.57996820144,26471.563080028922,29747.251718040556,29483.929680948404,5869.725860410509,5516.302253256677,5527.828187084615,6211.623533736404,6156.655432817086,0.02094636270548288,0.00090762080324167,0.020890108818976336,0.021002616591989428,0.02099357245524373
9.0,31070.58958342065,29157.353137189664,29263.431320462652,32877.74784637865,32587.204606323405,6507.796850535341,6102.960745610813,6129.538375287408,6886.055325783273,6825.241369845068,0.020994858331167644,0.0008952578922409926,0.0209393706917434,0.021050345970591886,0.021041425026105846
9.5,32223.748088469918,28602.837584536315,30450.958423998934,33996.537752940894,33711.52007429621,6723.983277248513,5946.367052687134,6355.430401297013,7092.536153200013,7033.2826008656675,0.020914791150767303,0.0009111636797401028,0.020858317678535375,0.02097126462299923,0.02096218518267806
10.0,31781.594859113535,27940.914863861122,30049.830836046953,33513.35888218012,33234.93704133409,6617.901104193748,5816.851997678177,6257.375507012569,6978.426701374929,6920.463723104051,0.02084656832035376,0.0009235037853185651,0.020789330014508268,0.020903806626199253,0.020894604220866805
10.5,33120.25151511767,27614.740452845333,31408.70362001234,34831.79941022301,34556.627787932615,6893.881077548798,5713.7235971617,6539.747327400581,7248.014827697014,7191.079489331816,0.02086222063537014,0.0009121454806710901,0.02080568631160424,0.02091875495913604,0.020909665735498045
11.0,34331.13445339367,29401.82734382293,32508.823800555885,36153.445106231455,35860.46576274217,7107.345790072019,6045.905722271654,6732.62355682745,7482.068023316588,7421.822601540739,0.02076153109202647,0.0009186843626121888,0.020704591491606177,0.02081847069244676,0.02080931631104439
11.5,35033.96306479345,28809.183663526015,33248.38417285313,36819.54195673376,36532.468108652836,7270.861138895527,5978.26379921835,6900.331318439355,7641.390959351699,7581.819566641349,0.02077885577590524,0.0008980379613705556,0.020723195829177404,0.020834515722633076,0.020825567075691036
12.0,33386.986898315954,27713.82356732643,31669.297880996557,35104.67591563536,34828.5169633572,6913.990396629894,5716.699620875769,6559.672194010277,7268.308599249511,7211.343605806628,0.020753649140242664,0.0009334071309323367,0.020695797029955713,0.020811501250529617,0.020802200161681265
12.5,34500.66030631799,28754.44687941039,32718.473973065593,36282.84663957039,35996.318225175855,7133.78785347127,6003.961839037049,6761.665281273138,7505.910425669402,7446.082960615419,0.02062801152750042,0.0008889343644004988,0.020572915817190396,0.020683107237810444,0.02067424930515743
13.0,37017.64395274188,29939.35963494631,35162.017315529934,38873.27058995382,38574.93491755626,7625.5825713337435,6158.440504130107,7243.885488213439,8007.279654454047,7945.912861338824,0.02062970899089318,0.0009288480904045745,0.020572139447673346,0.02068727853411301,0.020678022874573702
13.5,36812.36785744013,30048.776746956413,34949.95960198089,38674.776112899366,38375.35013569632,7558.410306610821,6143.543624096063,7177.6365247147105,7939.184088506931,7877.965737802493,0.020569440964404846,0.0008712921137312533,0.02051543871202717,0.020623443216782524,0.020614761083237447
