Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,182.08521993805562,440.2685503088978,45.647089757362735,318.5233501187485,296.58770827579656,105.06136186219042,257.6513871211309,25.21583696016221,184.90688676421863,172.0698386846691,0.058330243407950726,0.004573093941206691,0.05691305295443973,0.059747433861461724,0.05951958712851179
2.0,1752.5694683847594,4523.468515069227,350.7578111717603,3154.3811255977585,2929.0068962443092,1005.8367403657815,2566.129356138058,210.59962677314581,1801.0738539584172,1673.2207642034577,0.06044564011241001,0.006101540482914397,0.058554787872052254,0.06233649235276776,0.06203249333528269
3.0,1174.649896352905,2320.0110147130704,455.68424544739196,1893.6155472584178,1778.024890931175,702.6626217805245,1366.4613656077643,279.1996386606248,1126.1256049004242,1058.04395998808,0.061374202347406794,0.006605471185656681,0.05932718323395633,0.06342122146085725,0.06309211494159568
4.0,604.4995781809733,1290.2234336414351,204.6625408140256,1004.3366155479213,940.0533976849027,367.02438116589883,810.1067669831,115.97430625968168,618.0744560721159,577.7122455925685,0.06143836652228665,0.006380606599346192,0.059461032385604407,0.06341570065896888,0.06309779764044568
5.0,917.0292342241603,2862.756162145474,29.868210225642,1804.1902582226787,1661.5582355345534,538.647297368589,1686.808162538933,15.909637572380962,1061.384957164797,977.3425705685676,0.061015660634561625,0.0048354957856195134,0.05951715250123331,0.06251416876788994,0.06227324830329614
6.0,1901.716131395591,4921.218769096357,376.64265841064537,3426.7896043805363,3181.598135959793,1091.6898762367025,2782.788256024587,229.31070771694579,1954.069044756459,1815.4212888218135,0.061122829175594556,0.004272184035712274,0.0597988899543819,0.06244676839680721,0.06223391399503628
7.0,1821.9954319288006,5811.925642034941,20.894111400422844,3623.0967524571784,3333.5273085073445,1058.8783581373957,3353.7522985340893,19.558851031679115,2098.197865243112,1931.1027838456212,0.059676997162595426,0.005545855041434903,0.05795835046031415,0.061395643864876705,0.06111933094219238
8.0,521.5633833651196,1031.0775004177403,202.03502702515962,841.0917397050797,789.7200331736431,310.602800527261,637.8421803036723,112.93709315399772,508.26850790052424,476.4890914292539,0.06092126893099279,0.006313432432823567,0.058964751901665516,0.06287778596032007,0.06256322978194001
9.0,635.7754519479909,1159.2159440751395,276.53731019498383,995.0135937009978,937.2576042031538,373.3153025633235,674.9174436598047,164.16006316530317,582.4705419613438,548.8439126976933,0.060954308615107304,0.006642878646352102,0.05889569702250176,0.06301292020771285,0.06268194992448381
10.0,3549.051725804779,10993.693948248787,142.13327790411932,6955.970173705439,6408.227817794218,2089.66361784205,6497.788077608868,76.0152321071586,4103.312003576942,3779.5706145046847,0.059868608751642266,0.004737121510246823,0.058400586561905235,0.06133663094137929,0.061100611810005014
11.0,2740.4041309906397,5611.755850277483,1001.3349317366174,4479.473330244662,4199.87701032717,1667.8244735117198,3450.0420135740956,598.6650228840941,2736.9839241393456,2565.0913692434733,0.06011798573152874,0.004325828735789027,0.058777422151007556,0.061458549312049915,0.06124302215310195
12.0,2237.991365330615,6883.820504297123,104.71248941079575,4371.270241250434,4028.295434198042,1260.3826791220795,3815.992751017392,77.81600392668098,2442.949354317478,2252.8239179153343,0.05983345386689674,0.00581518971806744,0.05803134101731336,0.06163556671648012,0.06134583464541839
13.0,3583.2722737071667,6969.770599104267,1423.3576768935604,5743.1868705207735,5395.929744200438,2029.0045659752534,3890.5796264870914,823.3236033342355,3234.6855286162713,3040.8439262846277,0.05818084583273754,0.0052648091177322325,0.056549294564136446,0.059812397101338635,0.059550086820268015
14.0,3306.971473475182,6625.244605539235,1253.824626317276,5360.118320633089,5030.026623901415,1958.4646851374926,3866.7346433427906,760.1732235455864,3156.7561467293986,2964.102580676153,0.06067043380721276,0.006021207759532695,0.05880447647829673,0.06253639113612879,0.062236394561805124
