Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,1533.598683725047,7975.311360557228,752.0325321157819,2315.164835334312,2189.509674599039,1351.6485463350605,7115.403049713507,654.3518606888135,2048.9452319813076,1936.8383720122017,0.0879689269785288,0.004352554357899515,0.08754238448941701,0.0883954694676406,0.08832689271963352
2.0,1279.9068919624558,4669.858231151773,822.2691946641859,1737.5445892607256,1663.9685544054148,1126.7261118130607,4101.2514622934505,724.8108539311909,1528.6413696949303,1464.0240289527312,0.08845699994846774,0.004954728077432413,0.0879714455192199,0.08894255437771559,0.0888644900709039
3.0,1429.1860275692284,5372.923518208403,902.6491982003929,1955.7228569380638,1871.0696643821263,1265.1968964857763,4761.298932036628,798.5981751647356,1731.795617806817,1656.7788873538075,0.08844556114004622,0.004336950077346862,0.08802054784232882,0.08887057443776362,0.08880224354327779
4.0,2667.43473783619,9763.019459051668,1710.6764118309402,3624.1930638414397,3470.3716361971365,2377.8767228034894,8849.695918695443,1510.6224590647807,3245.130986542198,3105.6994442676814,0.08849556055495754,0.004477367939522559,0.08805678655960761,0.08893433455030747,0.08886379129968353
5.0,2144.0293198071604,7717.119373566691,1387.7655179778094,2900.2931216365114,2778.7059093685925,1901.5474662359293,6919.73121659155,1223.4262678750806,2579.668664596778,2470.644715692926,0.08816531409093392,0.003956388699619355,0.08777759512292917,0.08855303305893869,0.08849069810604386
6.0,3606.641479143213,11694.243776937976,2460.626647681709,4752.656310604717,4568.407443690769,3211.22399393939,10515.543422000053,2180.7196746900313,4241.728313188748,4076.050480791514,0.0879318187864353,0.004233050262155913,0.08751698748350661,0.08834665008936397,0.08827995619027405
7.0,3034.725404980185,9334.53113535444,2119.9581630870607,3949.492646873309,3802.4222746741443,2662.0201894567563,8101.771029006883,1868.0612180645812,3455.979160848931,3328.3315625463724,0.0882988839111747,0.004396227111086529,0.08786806157089529,0.08872970625145411,0.08866044141660336
8.0,4476.05617730155,17775.996199005636,2734.0405603329523,6218.071794270147,5938.001768332049,4030.411590482746,16967.462546870054,2367.6308154378676,5693.192365527624,5425.8612060018695,0.08826008456933085,0.005175741989915241,0.08775287117465558,0.08876729796400612,0.0886857514685447
9.0,3086.265011643703,8403.184760820923,2262.768037311461,3909.761985975945,3777.365458232685,2738.7243225437014,7642.876708725098,1989.7361681746404,3487.712476912762,3367.2949962781713,0.0881370918000291,0.00431626843132818,0.08771410526637857,0.08856007833367963,0.08849207328923742
10.0,6259.072256378979,16417.83702914701,4650.153792320168,7867.9907204377905,7609.319195583511,5521.220862732557,14656.634142043302,4084.897110083308,6957.544615381807,6726.621754104592,0.0881864793614359,0.004462660679310266,0.08774914665110234,0.08862381207176945,0.08855350054164675
11.0,4329.944322973041,10036.144501213006,3346.420234672182,5313.468411273901,5155.3437571445065,3831.3580029924874,8892.606992330919,2959.8985313106045,4702.817474674371,4562.709846211964,0.088305561409259,0.004169752799903999,0.08789693314364666,0.08871418967487135,0.08864849306007966
12.0,6728.52043180519,17458.47610244694,5017.62121251773,8439.41965109265,8164.352318712963,5909.973393622899,15584.137006962694,4382.756030433663,7437.190756812133,7191.654607563461,0.08794084250683704,0.004173810043842052,0.08753181663862493,0.08834986837504913,0.08828410783627803
13.0,6335.188397967851,14367.17686915538,4927.230936814778,7743.145859120925,7516.783547082027,5576.129159054314,12628.276997760819,4338.580753933974,6813.677564174654,6614.71252015005,0.08795814532053436,0.004349790411782946,0.08753187369316474,0.08838441694790397,0.08831588374729936
14.0,8881.233970255367,20308.24225701676,6891.062799602004,10871.405140908731,10551.438266928526,7860.4916532761745,18252.942229359014,6071.736184204479,9649.24712234787,9361.662564701017,0.08831887233590914,0.004613436357287388,0.0878667638806466,0.08877098079117168,0.08869829371215884
