Tau,Average Total Infections,Infections Std Dev,Infections Conf Interval Lower,Infections Conf Interval Upper,"Upper Confidence Bound, Total Infections",Average Total Detected Cases,Detected Cases Std Dev,Detected Cases Conf Interval Lower,Detected Cases Conf Interval Upper,"Upper Confidence Bound, Total Detected Cases",Average Percent Detected Cases,Percent Detected Cases Std Dev,Percent Detected Conf Interval Lower,Percent Detected Conf Interval Upper,"Upper Confidence Bound, Percent Detected Cases"
1.0,1.547306813096678e-08,3.668199228218739e-08,-6.032284033299442e-10,3.1549364665263505e-08,2.896472148325569e-08,1.2360710497170231e-08,3.3474403397308955e-08,-2.3098240578770663e-09,2.703124505221753e-08,2.467261120684029e-08,0.11719876723864,0.9794686832333817,-0.31206442208282126,0.5464619565601012,0.4774477919358245
4.0,3.0884080449739336e-08,6.964185737471649e-08,3.627515714601171e-10,6.140540932801857e-08,5.649838709047972e-08,2.7922569341715355e-08,6.31660964878707e-08,2.3931565578840335e-10,5.5605823027642306e-08,5.115508819935159e-08,0.08934833182788059,0.008345860375973584,0.08569066445785768,0.09300599919790348,0.09241794304891333
7.0,1.6080607932439604e-08,5.084397487025424e-08,-6.2023370807039565e-09,3.836355294558317e-08,3.478104488594341e-08,1.3304709564659736e-08,4.1720546264394295e-08,-4.979790038295113e-09,3.158920916761459e-08,2.8649545350492214e-08,0.08992684911090654,0.008163606283731077,0.08634905665086508,0.09350464157094798,0.09292942719438077
10.0,3.595379087895176e-08,9.284573000714988e-08,-4.736896694825423e-09,7.664447845272895e-08,7.010249236878202e-08,3.3230115738306065e-08,9.049768785743799e-08,-6.431515900247932e-09,7.289174737686006e-08,6.651520626347617e-08,0.09079383016787175,0.01811442841484098,0.08285497776023723,0.09873268257550627,0.09745632513182613
13.0,9.678037316847134e-07,2.9339385372836535e-06,-3.1802789861299017e-07,2.253635361982417e-06,2.04690765268887e-06,7.583097494512295e-07,2.2049409036635517e-06,-2.0803045189897037e-07,1.7246499508014294e-06,1.5692880110915312e-06,0.08855094478402259,0.009543464133471397,0.08436841406993667,0.09273347549810851,0.09206103520872731
